Date,Open,Close,Poly_Center,Upper_Band,Lower_Band,Signal,Position,Daily_Return,Strategy_Return,Strategy_Portfolio_Value,Simple_Portfolio_Value
2010-01-04 05:00:00,12.548330232537026,12.608084678649902,,,,,0.0,0.0,0.0,10000.0,10000.0
2010-01-05 05:00:00,13.0171676200863,13.224008560180664,,,,,0.0,0.04885150260560556,0.0,10000.0,10488.515026056055
2010-01-06 05:00:00,13.007975286740924,13.315937995910645,,,,,0.0,0.006951707215828051,0.0,10000.0,10558.032098214337
2010-01-07 05:00:00,13.352708665196834,13.283761978149414,,,,,0.0,-0.002416353828856188,-0.0,10000.0,10533.868559925773
2010-01-08 05:00:00,13.219415137933453,13.297554969787598,,,,,0.0,0.001038334747406111,0.0,10000.0,10544.251907399836
2010-01-11 05:00:00,13.3205350750779,13.237798690795898,,,,,0.0,-0.004493779429937894,-0.0,10000.0,10499.314113100456
2010-01-12 05:00:00,13.214814083004892,13.46302318572998,,,,,0.0,0.017013742253889852,0.0,10000.0,10669.451535639353
2010-01-13 05:00:00,13.656074577658094,13.435444831848145,,,,,0.0,-0.0020484517854107986,-0.0,10000.0,10648.967017785248
2010-01-14 05:00:00,13.536567899084618,13.38488483428955,,,,,0.0,-0.003763180020563528,-0.0,10000.0,10611.335217579612
2010-01-15 05:00:00,13.058536465036502,13.596322059631348,,,,,0.0,0.01579671606887012,0.0,10000.0,10769.302378268312
2010-01-19 05:00:00,13.32972804879077,13.518182754516602,,,,,0.0,-0.005747091365741364,-0.0,10000.0,10711.8314646109
2010-01-20 05:00:00,13.118288501897611,13.22860336303711,,,,,0.0,-0.021421473339879205,-0.0,10000.0,10497.616731212107
2010-01-21 05:00:00,13.145869026345068,12.980396270751951,,,,,0.0,-0.018762909845697617,-0.0,10000.0,10309.98763275513
2010-01-22 05:00:00,12.824115386714046,12.81032657623291,,,,,0.0,-0.013102041799929465,-0.0,10000.0,10178.967214755836
2010-01-25 05:00:00,12.68622332548317,12.727591514587402,,,,,0.0,-0.006458466234499194,-0.0,10000.0,10114.382552410843
2010-01-26 05:00:00,12.520750569770794,12.759766578674316,,,,,0.0,0.002527977429982453,0.0,10000.0,10139.662326710668
2010-01-27 05:00:00,12.755171462902744,13.030959129333496,,,,,0.0,0.021253723489928822,0.0,10000.0,10352.199561609958
2010-01-28 05:00:00,12.994188028192893,12.888469696044922,,,,,0.0,-0.010934684997040756,-0.0,10000.0,10242.852711639549
2010-01-29 05:00:00,12.83790402100317,12.713799476623535,,,,,0.0,-0.013552440556615308,-0.0,10000.0,10107.328306073397
2010-02-01 05:00:00,12.79194004543063,12.897658348083496,,,,,0.0,0.014461363166692776,0.0,10000.0,10251.941937740323
2010-02-02 05:00:00,12.93902787024643,13.09990406036377,,,,,0.0,0.015680808626034493,0.0,10000.0,10408.75002400067
2010-02-03 05:00:00,13.044747790649094,13.090712547302246,,,,,0.0,-0.0007016473570470305,-0.0,10000.0,10401.7335504302
2010-02-04 05:00:00,12.902259432010824,13.049345970153809,,,,,0.0,-0.0031599943088630456,-0.0,10000.0,10370.133607341568
2010-02-05 05:00:00,13.007974703693309,13.072325706481934,,,,,0.0,0.0017609875913078277,0.0,10000.0,10387.743483254646
2010-02-08 05:00:00,13.08152163461471,13.035557746887209,,,,,0.0,-0.0028126563260655324,-0.0,10000.0,10359.61691999399
2010-02-09 05:00:00,13.090710728393825,13.283761978149414,,,,,0.0,0.019040553237660518,0.0,10000.0,10550.022452370595
2010-02-10 05:00:00,13.315940348438914,13.297554969787598,,,,,0.0,0.001038334747406111,0.0,10000.0,10560.405799844657
2010-02-11 05:00:00,13.338923015028842,13.325133323669434,,,,,0.0,0.0020739417091708567,0.0,10000.0,10581.145216936366
2010-02-12 05:00:00,13.329725566037997,13.37109375,,,,,0.0,0.0034491532065143993,0.0,10000.0,10615.636749001509
2010-02-16 05:00:00,13.1826411749472,13.315937995910645,,,,,0.0,-0.004124999429411358,-0.0,10000.0,10574.386754707397
2010-02-17 05:00:00,13.26537762879788,13.159658432006836,,,,,0.0,-0.01173627903282537,-0.0,10000.0,10457.023964379145
2010-02-18 05:00:00,13.168852142312767,13.242395401000977,,,,,0.0,0.0062871669064683555,0.0,10000.0,10519.895633443826
2010-02-19 05:00:00,13.219417837571546,13.292961120605469,,,,,0.0,0.003818472268293016,0.0,10000.0,10558.080356126758
2010-02-22 05:00:00,13.2791690065567,13.306748390197754,,,,,0.0,0.001037185730643042,0.0,10000.0,10568.452213433187
2010-02-23 05:00:00,13.36190494585288,13.389483451843262,,,,,0.0,0.006217526567681597,0.0,10000.0,10630.627479110002
2010-02-24 05:00:00,13.421654463864492,13.352706909179688,,,,,0.0,-0.002746673745544048,-0.0,10000.0,10603.160741654563
2010-02-25 05:00:00,13.233203151193548,13.242395401000977,,,,,0.0,-0.008261359208212249,-0.0,10000.0,10520.547149572441
